Fp1||F7,F7||T7,T7||P7,P7||O1,Fp2||F8,F8||T8,T8||P8,P8||O2,Fp1||F3,F3||C3,C3||P3,P3||O1,Fp2||F4,F4||C4,C4||P4,P4||O2,Fz||Cz,Cz||Pz
44.5877418724807,-2.6170888038474374,-35.15168024589537,-6.38133600512468,-70.02407917471407,-7.067319593393286,-33.230044627453196,38.68254610291714,1.7505204303207336,-8.46055840926804,-5.916125676081901,13.063800472516867,-14.979105135744923,-64.1189099154605,5.5821567898663496,1.8769609690856726,-27.22014452383292,-18.258118233884616
48.746212971175964,93.7179063283204,65.27629296474498,-67.80145004268044,-194.77181125861796,180.62956651546483,-5.498171514603624,97.53176291334746,88.5938426348296,20.542631434131287,-30.99178727889784,61.794275431363616,7.154469474395661,-68.58417844038644,87.35722157601063,51.963834045959764,15.590634259166222,-37.63498864116332
63.36532569316166,66.71044083929908,19.509084152122668,-80.88808399023239,-130.16750203037114,102.40308670977734,-38.02678943506575,85.87846465873469,61.275448424629175,13.704607532137834,-24.720673961871057,18.437384699311842,35.24679337784572,-78.23024515268877,47.74336955564438,15.327342122661342,21.876857248807006,-47.15210926305281
65.0069278609987,89.41041103185972,33.01908926394695,-97.20497408160037,-131.78180089831946,105.2313303028271,-50.15054097376351,99.32931090554774,73.31344908963227,9.990718331822945,-31.04884694903059,37.97613360262814,51.91495196428835,-89.150664488204,47.6803488272989,12.183663033294685,33.04537986768959,-63.21614589829929
66.17090881687011,75.78172388621448,25.532160353136447,-48.880435168380274,-110.06289531678866,79.0541634195632,-68.23694641218586,96.47714466103514,58.49604016068233,5.787538231342691,-30.444835227597558,84.76561472325196,63.21388896338834,-91.28654644334017,25.448259149139233,-0.1441353171791988,29.759945084361533,-60.43624856308969
79.06417798278828,88.03273058153181,32.98686357065256,-25.369395737627706,-123.01980931454173,50.727604352592806,-53.320492308691506,106.61900567957544,77.56647871435105,-5.3504321115699796,-38.33863749521572,140.83696728960913,56.936551236281275,-95.08711962358207,23.23503510133361,-4.078158304715124,21.688646592461794,-64.105931172716
68.6272920196152,87.39367308134536,14.367468758647142,-11.340022858590537,-131.58976400338895,39.49036800948132,-85.96873351724233,96.16034200450153,57.96520572949899,-16.78255406308734,-35.10112237416431,152.96688170859017,33.37607676006211,-101.82177825058005,10.571252062363708,-24.033338078113275,6.292362469254739,-55.963352089918004
55.66102859447328,84.02131468450861,14.304086375559208,-32.18375448088781,-166.73057053940047,18.19374294740981,-66.47303090973614,84.04645888550834,37.68122305522034,-11.223494442272013,-36.4552589523399,131.80020551285602,-4.635295014318537,-97.91593326333638,5.523381875594573,-33.93555321377906,-3.342788882206051,-63.05985744669506
56.180929950486224,74.88861675310851,-3.7267530618295623,-59.48260647932827,-169.26193590673864,4.513920545099328,-87.60814544902351,75.84354427967497,31.26567379541101,-17.677687948512144,-34.100210687261274,88.3724120026014,1.7902182960393738,-123.11611498528414,-9.682494471792253,-45.50422536957372,-20.59593472639269,-76.11811019702951
58.174760964224596,80.21107525894311,-3.6888163966586447,-83.76418856315505,-181.8605796728485,6.654291376153136,-86.38473683240878,65.98479698984397,37.35148816662576,-22.766109044205102,-33.60253849615137,69.94999063687789,4.214542622161183,-128.39796129439463,-21.276845991477195,-50.14596347517448,-29.74419384819172,-84.10292994849341
62.42344474769393,78.99261178459585,-10.0936680358989,-82.07933406425475,-198.47199837065335,2.056057754291569,-71.59189801063695,55.25116228328111,39.14167207577259,-29.80920467072063,-24.31761671707409,64.22820374394266,-13.86631524740136,-123.62472080880677,-11.68148973141292,-63.58415055572381,-35.86578175690565,-70.80327189440436
56.0358153074716,81.48761621671066,-5.5577009388695515,-87.14377948208403,-216.1667252259564,-9.573613473171672,-59.24538896899216,59.46287091437873,36.44104577102427,-28.84596796175294,-23.62858932309148,60.85546261682463,-26.865862820134197,-126.96054361596833,-6.189990401608583,-65.50645991565989,-53.12108186645248,-66.2001979796672
