Fp1||F7,F7||T7,T7||P7,P7||O1,Fp2||F8,F8||T8,T8||P8,P8||O2,Fp1||F3,F3||C3,C3||P3,P3||O1,Fp2||F4,F4||C4,C4||P4,P4||O2,Fz||Cz,Cz||Pz
7.617771017796832,5.252413350620952,10.301248761559272,-13.5895774711521,12.23454863152903,10.951834939642701,1.7624693032492935,-2.2999744851367794,-8.745155287437,7.560443171507762,6.700892577372045,4.065675197144238,-15.153907430438183,20.44567747093079,14.66941783770357,2.687690511174818,19.89668913013985,7.995178830995865
-3.210853634894498,18.424421327820134,39.115904498437345,-43.686708025895456,-3.7565637504561202,54.06997514940517,-11.346115088550732,-49.44331836333508,-41.72574536322604,17.994609787266807,29.23257411623092,5.141325624957894,-41.62381419265132,29.192484628803722,33.348064197700985,-31.392756686700352,34.091662410211335,22.344301856233685
9.107786120333326,22.321494850466102,34.82455345282284,-37.75716430757802,9.650446151941114,49.825116770499946,-5.51047560737968,-40.53052580104293,-25.68256281444934,18.56511153179324,29.888510386461647,5.725611012000858,-37.334812165333815,42.825777289973075,31.22707669129644,-23.28348030182439,39.20582649879604,22.142338624330485
12.151274042164243,23.389049137547605,42.25229383496871,-41.79781517385329,5.57987475292853,58.765176209980226,-6.707639982309793,-49.000484841440795,-26.925195623386116,20.600153305377937,32.204386205392844,10.115457953204979,-38.127219363937286,44.645935800413746,32.72096666221421,-30.602756959436682,39.24299094193302,23.991230643468796
16.07596652917444,22.017717895940724,42.16074590447002,-41.64835598968781,6.004722678042436,56.96412255363147,-1.0702771684190342,-42.04046255879072,-20.35558527372246,18.04486212456915,32.17640336784526,8.74039412096812,-32.77031993430958,48.32489425675705,32.16565952262063,-27.862128340505322,38.40227915298317,22.226953677463477
18.24505395126789,20.941918927462915,43.436958470008946,-42.97299760549602,5.749136155409433,66.78569141745862,-1.8799070012885277,-44.45579275857757,-17.204350812187553,18.223475351366037,32.92977822446173,5.7020309793666435,-30.639178052037664,45.26861861883394,40.987183116127035,-29.417495869820094,40.492182083753946,27.201351734096427
19.146772284997855,18.01318131846699,44.32328587160447,-38.74043870419279,11.844476240770362,59.22564462659237,10.590267808266983,-38.47303435182556,-12.10029365878333,13.518596142502217,35.92954490504709,5.394953381874127,-34.663443894948855,48.56308982903416,50.103437647492015,-20.815729257669375,41.60622783444047,29.930034993811667
10.773132032992114,15.57528845776016,45.89415594633548,-45.06425625450748,13.93902350593771,58.69852521499317,0.4997914475436662,-40.889585831169015,-22.23115137260161,4.906708916420902,36.78127233554585,7.721490302979209,-34.003023131159,32.2311895128034,53.75268416760572,-19.733096211838408,28.169826979783277,32.65925233753657
8.456341508751256,10.796161731840376,45.02471257438423,-42.51060351899556,19.74773766153978,50.65343509807255,-2.2681316660980766,-42.72120164070389,-18.201917607645555,-5.659124280615519,35.68044228322707,9.94721190077894,-24.751517834212716,20.980163242973536,45.684892608227734,-16.501698564069713,12.683005597251412,30.994524771504565
7.215796997475172,11.390756660129309,51.09028908853473,-51.392327541764374,13.352402472478946,50.91103042832005,-7.576996155170031,-45.53067129237074,-22.571501890875634,-9.780430227409099,39.463261757591184,11.193185564833744,-31.518587066571893,18.8138125839023,41.62302192421073,-17.762481988172233,6.47389591322797,34.11579751263444
13.985137007556695,9.35113077380754,49.44241331796001,-43.291056432803956,22.487808671414513,50.97518698700567,-4.977485416384241,-48.634655201602385,-17.370849692667978,-8.629193810315106,43.05169224990205,12.435975919367532,-25.69041840303608,17.72403405678584,48.012543169897846,-20.195303783101245,12.765036903922685,35.57777557045661
16.65473865453302,16.4938610053547,54.43696034964448,-47.40647823917564,33.67717773949371,45.47482504438141,-4.235433698427061,-49.494315451171936,-14.12354209258144,-2.5961374687223344,45.664634470385415,11.23412686104203,-26.407831260445196,25.230301957417584,50.88845705446151,-24.288674117042902,21.790487443169916,37.7243586723764
12.099489091218876,12.79909913666396,53.76924052598286,-44.30471954399777,32.467150809160316,47.20320123343664,-8.280632004602092,-46.547390068448564,-21.911714744385044,1.5802638733096366,42.61467805940304,12.079882021308388,-25.662790243484512,25.41423014408592,47.321086207907385,-22.230196138845614,19.09673437195045,41.14160522665518
15.651586314147409,17.99369530506027,42.36123516082416,-37.59912660851181,33.897003558262355,44.92976471306219,-10.66772677152264,-39.305850589062466,-17.395131647887787,8.880464829977765,37.32000351653276,9.602053472666476,-26.77555479766749,22.670239727690454,55.37716462683107,-22.418658645995794,22.06668747118669,40.26313392198019
18.033475778340346,16.745369044130882,37.986834860757995,-32.953851132184155,33.66977611767447,43.0491995780024,-11.201458215020416,-31.87158053568369,-13.65989194519791,10.02689077349634,31.831581308415295,11.613248414101745,-33.359354617748096,22.9552730779253,60.70105378077171,-16.651035295855525,23.864136786733468,37.9211269222422
11.823097994147934,17.06203787723077,32.833600326024694,-34.275198286486045,31.687788428797585,29.061397316253448,-7.2451213831908206,-28.834750175605933,-15.881815899927219,7.070265847623533,27.80974918038853,8.445338782604217,-33.40217805510172,18.847159700031735,52.84342191740575,-13.61908937595921,23.21936354082881,30.307037807774464
