Fp1||F7,F7||T7,T7||P7,P7||O1,Fp2||F8,F8||T8,T8||P8,P8||O2,Fp1||F3,F3||C3,C3||P3,P3||O1,Fp2||F4,F4||C4,C4||P4,P4||O2,Fz||Cz,Cz||Pz
7.851214587100223,-10.110764523343772,2.890841245600738,4.9219592924987206,-0.8303599314925894,-10.06952357333966,-6.845965423874713,-3.123510764049019,-3.5974693825942237,0.7500428421142846,-7.202954807261429,15.603631949734474,-27.67111271532123,-12.339912715841177,17.288185926889238,1.853479811364945,9.346471915287516,0.602168391285824
-5.69323420959334,-14.528185442775865,1.4078939162574855,0.03000426674868706,-19.990609864212683,-32.039540505269066,-23.72460192581478,16.250028391943253,-36.62603257362619,-8.340650342807491,-11.39440842808344,37.57756987529228,-71.49180166352923,-71.1476802111708,49.23060880967198,33.90414916152558,-10.23924502254878,27.992365638322717
-1.1725768011695799,-18.84740876989371,3.245569808822091,2.561823102296186,-10.53868438273062,-23.443028668083407,-26.05137956074674,10.723885711678573,-30.882094615154017,-8.544666961477697,-8.65259220528259,33.86676112210852,-62.58432266877222,-57.19824753423407,42.99375789118676,27.479605411791326,-8.044210732427814,24.132704324863553
-5.735712507115672,-17.69720882102537,0.8842345725366987,8.220495936437366,-5.9711998045223815,-29.788482943221787,-34.725071723399985,17.70100189940792,-30.897517461347054,-7.0887235860694116,-12.454294947208487,36.11234517559827,-70.38336749852971,-60.62969229358179,46.33225692643223,31.89705029380029,-3.8930631793844697,20.664270151202796
-3.8551080547753953,-11.565824422143738,6.1404863488276975,13.09973258918862,-4.335011726414328,-26.856770673548972,-35.78063857931951,21.06787400323898,-17.72663295842699,-3.97286469791215,-14.791601727067626,40.31038584464531,-69.00966789201553,-50.972783439201805,42.05832896829162,32.01957538674246,-1.1062851068464497,13.876046905668058
-1.2926173152563925,-11.586188240133911,9.541535862240176,16.906577937127462,-10.220043242863174,-30.077800594346165,-35.17521924809062,24.828491375871284,-17.834623156436074,-4.861284378596527,-11.66056402633229,47.92577980548465,-80.92453111893127,-54.98572605630791,45.69953643109689,39.566149034577556,-8.277880044791342,19.68622416803834
2.4400014700228363,-7.015899384376729,9.52487071146105,18.46915581805516,-8.196379588578436,-28.1232595203767,-30.076756174716238,18.4358378250724,-15.205554246980235,-1.5507782763777054,-8.33471767198434,48.50917881064801,-82.00651639404494,-44.250102478911614,41.142330273499795,37.15373114072508,-5.974082880691473,14.852237755584701
1.7762104855144836,-5.667527894949019,12.340597619948259,14.467118362911522,-10.959533988986138,-28.12214601783089,-30.25104019959004,18.394088816936645,-24.097393034259788,5.567976166612423,-7.060207551422602,48.50602299263953,-90.32232050894565,-39.762312003800645,42.64471493065285,36.501286192493744,5.609662993426445,10.507048061208735
3.1613743206750096,-4.220661813426436,16.1332307858573,16.814723697506622,-7.571845350391561,-23.043085191820943,-31.010516526902187,15.035143008862821,-27.615288459541844,9.65889000150234,-3.149477981734299,52.99454343053144,-89.7584249060759,-31.268277572103518,43.175303734265796,31.261094683535887,5.281497358837042,17.002353620630384
8.353286459851457,-2.6752527982064125,16.11755210424778,17.308733972847026,-6.0412529262082675,-23.042463270934704,-26.691052857657816,16.269289744747713,-22.634132141148534,12.479754758212309,-5.880029076195443,55.13872619801738,-87.05321580061386,-31.17051837207775,48.788843404406,29.929411458109996,10.033733733624807,16.6620816341459
11.394779392186651,-2.007830437249604,10.340417832863576,19.46483861460218,-2.75442362109785,-20.502956643300337,-24.324023009644577,8.03382421564889,-10.228099921729356,11.100789791693868,-10.466645302720847,48.78616083530564,-81.23011141673297,-25.601622084296732,47.571052657743294,19.713101784773286,14.788033746801347,13.001889020298103
10.625626703958979,-12.472410236939842,7.884008764412075,16.73997824000896,-4.938032192173507,-20.893377751608067,-20.979711212089647,0.19218524537914283,-4.362190826378903,3.9594221774405627,-19.057809593388974,42.23778171391453,-78.148565187126,-24.91329659566964,43.818831238311375,12.624094633876195,7.922987861517561,6.705358368619372
11.6122753396275,-13.560820243154172,7.088154179143743,14.993624861474348,-4.6818023426447635,-22.260549680076394,-17.439395737843668,-0.5172388048889307,4.338794439012981,-2.303671469791664,-21.692443998773093,39.79055516679068,-71.16783314303638,-23.929669831760805,37.629792220674446,12.568724188556226,7.016848309014283,-5.157263951515285
14.354681702630348,-11.230136841969964,7.269260667539266,17.350832140554047,-8.138170994979067,-23.432556346999633,-14.484354796099382,10.007178588926514,4.937243553201167,-0.5595264561848268,-17.88227024262457,41.249190814509745,-65.65906664448033,-25.482805205066384,33.30082766396907,21.793140636316526,7.772531041357838,-8.327969109011514
16.020728440697535,1.8440153955694445,9.5992317995828,15.510696494826377,-8.27577876487207,-22.944507388833195,-3.716038981870878,17.409748137224753,7.101325604242426,6.555047288351599,-7.041351175733111,36.359650413963315,-56.837005340881696,-20.685838187357007,37.179638340267445,22.81662818951349,12.045387198732662,-0.8536232996039379
13.387668013457159,9.157522377286288,6.363116719257782,13.672503414738813,-10.2704823713313,-24.019082937732154,0.21687445197748811,17.491182524434812,5.069284884935268,10.739090308261225,-12.802868061768436,39.57530339346023,-56.225224736407725,-23.894447365135225,35.789399963441525,27.74876380534705,12.803911177410017,-5.097869749696137
6.846090105214911,11.979977704216733,-0.6812346979009956,16.523825412850545,-13.536330426695455,-24.41012868255899,-2.099684299633057,18.259408880960606,2.7474800160967607,7.890925389159681,-10.9477083494911,34.97796146876418,-57.378269403211476,-28.663213727971353,34.01293961144408,30.24180899171177,6.629931418880399,-0.6502612085285993
