Fp1||F7,F7||T7,T7||P7,P7||O1,Fp2||F8,F8||T8,T8||P8,P8||O2,Fp1||F3,F3||C3,C3||P3,P3||O1,Fp2||F4,F4||C4,C4||P4,P4||O2,Fz||Cz,Cz||Pz
-1.5268252809471363,3.502400365973424,3.777606615987346,0.32648662368619485,-1.970977345836186,1.360464280044038,0.2515892616595252,-0.5688533795493569,0.6601779269150576,3.52936682049259,1.7460418838759546,0.1440816935705791,-1.3710697532041927,1.4449056985721525,-0.13922497659173239,-0.8623881524482879,4.244498341006362,-1.2866471986004742
-30.40434625404601,-0.16169003809860394,11.65781044945211,4.389892435706012,-1.6601682653738106,-4.606324184019069,-8.865286739060238,3.774199804673586,-14.301702863490164,0.13479055402977735,-5.096215050756289,4.744793953383173,-2.883382775187192,-2.2048120314201327,-1.6459275698579137,-4.623457007305631,7.552328657241707,-13.300319949640759
-30.76861894373662,-2.067115973386942,13.678818027093547,15.67987888873842,12.712269840867593,-7.644226395895856,-2.259992735485281,2.74577879604401,-17.351244018595132,-0.8185107603619066,3.589186041498123,11.103530736318886,8.493470331447607,1.2738317722818284,-1.1020766949233156,-3.1113959032682263,8.41842159491172,-6.466304978838307
-25.081069768346964,-2.018567946666772,9.938268085498475,15.836772032013112,-0.16297021836179226,-5.800129464705,-0.7336569445117043,-1.8962944284248908,-15.617578834289663,-2.5532878007311552,2.9971517547588653,13.849117282909853,1.215936546193145,-3.0608285175996395,-4.36715563544991,-2.381003449140781,3.9130078916636313,-6.761591222300641
-18.420046353696584,-0.894972126179157,4.342450974706072,8.669204898329875,-8.937836675031981,-0.4412834114612858,-1.258918604294121,-2.8277065700371127,-12.225872700813387,-2.8234579587511064,-1.012880988509587,9.758849041382701,-5.575169562610267,0.2210987792034973,-4.2145102792039655,-3.8971641982087704,3.3135356079008957,-8.81503278201656
-11.859927779162263,-1.5284100002716023,0.7976568075294606,1.2085159247721537,-3.7489802263356715,7.260377516392249,-3.5428332545585683,-2.9782068968836914,-8.934081970007494,-3.0939328698292226,-4.632287857813953,5.278137650665136,0.13195208620586918,5.357775883145304,-3.47623350685053,-5.023137323882501,5.643389922773936,-8.622691837799637
-16.53383900987837,0.08507823739607501,-0.012529948418690484,1.8532519001727574,-8.131998262236436,4.706963808193752,1.1061096762031077,-1.5665503900859838,-14.336204013587441,-4.8296242453142835,-1.318027821488288,5.875817259806716,-5.784261648266433,6.5873651909139905,0.3867577734254979,-5.075336483995944,7.289196894117296,-5.403335677070375
-13.789292776560927,-2.695241794999914,4.8416029948411365,2.497801531655928,-14.274353084786155,4.984571982547313,1.6525577473649598,1.6025617035943274,-6.947651340079485,-1.8781400997531996,-3.2773459510376375,2.958007345949636,-11.702640300783404,9.769300378191916,1.612639029214237,-5.71396075790076,10.008758180040388,-6.383665930505408
-15.833646061772995,5.267571060425183,3.348133499645388,3.4351191930616762,-2.6445776088071664,-8.899284991603595,-3.2707246756646953,2.427487759561336,-1.221883820610186,-1.2708833592567492,-2.2093618595498246,0.9193067309172009,-4.927777463989973,2.0127292435709396,-3.5096014191714593,-5.962449876923211,7.649598411516754,-6.973797294328078
-30.284340292890597,11.180343772268934,7.225970116608043,3.5909509247070464,-5.860437347213972,-5.40119684211634,-4.776909944370633,4.912178785926928,-14.151461455510486,3.3398534968141584,2.081212462843208,0.4433200166857784,-2.256903367835312,1.9702499084308918,-4.823575819924251,-6.016136068446046,5.094566812351797,-4.0487101611702965
-35.75446617440956,6.839816588071695,7.783553561498364,4.625459533450553,-16.304708175974923,4.248157017776747,-13.901348794018318,-0.025551173530400817,-21.02908798736574,-0.7414812501553962,3.1489387758222156,2.1159939704471826,-11.014446481571241,-2.17475414161538,-5.161375506209867,-7.632874996352219,0.3904707884837917,-4.6397894657844105
-31.853526510623034,4.257881459470437,9.317803863412006,1.7533970345617862,-12.883397070249584,-3.8774085069411166,-12.968015719186397,-1.5457088588895753,-21.073612172271794,1.6220167485823196,2.6539713744404962,0.27317989620530386,-17.62607783636449,-2.8050088153087938,-5.597252114014927,-5.246191389581376,1.9358382286145392,-6.793907592450576
-24.636432802304256,6.950206445752121,5.090316312666201,-2.4861539730341793,-16.592996183501565,-3.3126840231270434,-4.223063529049611,-4.1405659702314335,-15.7500093697377,1.2504747150611828,-0.6732675218036732,0.09073815969312193,-18.185583609271774,-1.3854095055459115,-3.689778239329649,-5.008538351766327,4.1641402468700255,-7.971990002729435
-21.427644903297068,-3.4428746793043548,1.5464810388646968,-3.405640517844291,-14.445103221999611,-5.093031734642837,-2.022204104416671,-4.48977474062107,-18.73047094125588,-3.1257029693169303,-3.707757233414637,-1.1657479174625787,-15.52513284192533,-3.775449532127573,-4.321856574286663,-2.427674853345727,-2.0068305844494008,-6.904512275135862
-24.18044458149188,-6.608563534319947,-7.270844880391353,-0.9074233088748502,-11.713312364808191,-3.8473128463750443,-5.193567908563487,-4.741820581202128,-22.202483810882196,-8.674486588831096,-6.742497806625472,-1.347808098610274,-12.672208777206436,-5.580559090767467,-5.442689828667777,-1.8005560043133955,-8.080888326555941,-6.716547767999737
-24.984679368687964,-12.800934881232003,-12.181854674356245,-2.413508923457742,-17.772841892544868,-6.118632165889573,-10.514472098025557,-5.18969155768324,-28.02164948216336,-13.149792579958163,-7.433730099598396,-3.775805685886997,-17.83015353579965,-9.925813928819212,-7.833554726590583,-4.006115522941169,-13.08149285144458,-9.45893415163303
4.577931213054505,-9.519810502347609,-7.4247624795965255,-2.357424362163451,-10.357801248607563,-9.367923935901063,-5.191774504703535,-0.9505152134209944,-3.5703854123211816,-2.586608234570254,-5.19553406422123,-3.371538419815331,-7.463542276609831,-5.385286045251622,-6.904551818725321,-6.114634762054917,-6.168672059346653,-7.612049997791922
-11.763427112678412,-11.706837625947253,-2.960678572628977,0.9209939226533882,-14.761618246934685,-9.884228748988267,-4.8507345239273025,1.3349678781063052,-19.06470756887892,-1.6923855737327473,-4.91082284809159,0.15796660222515005,-8.330684849496496,-8.658476103947525,-4.706507504502336,-6.4659451838073165,-4.2372517957341715,-7.81664561662859
-20.590086953023338,-16.529955238269995,5.6049746161272616,4.687311341260739,-26.68742432054776,-3.7612709138771447,-3.0459614381322395,-1.458303894776826,-18.546829729563513,-6.756173836050824,-4.821782995321482,3.2970303271517154,-16.23238593869652,-5.194407403414828,-5.829348932793808,-7.696818292439752,-2.209066085931694,-10.658690832903552
-34.79298361683058,-14.418718717921987,1.5727028539188026,12.261873376378032,-13.322289624575452,-7.600899331432623,1.6873915878999894,-0.6388052600067449,-25.064075443206946,-13.57873312243441,-5.807359739008781,9.073042200313752,-11.83249890680722,1.0029266767098106,-2.753442968968649,-6.2915874290609475,-1.353701742206248,-8.618562429840049
-36.69617681228159,-6.154404361630621,2.813852006251216,15.148439153169445,-11.483251840925083,-2.848175583716742,0.755425042093663,2.9145308577852114,-14.006789002460536,-12.101358654726326,-7.5746051162711865,8.794462759084013,-11.732923831371743,3.292774341283329,1.3961503636653947,-3.617472398353353,-0.3039862388573722,-4.723672504296227
